"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",73,33.7,53.8
"5% Non-Exceedance",104,63.3,39.1
"50% Non-Exceedance",261,237,9.2
"95% Non-Exceedance",804,984,-22.4
"99% Non-Exceedance",1860,2190,-17.7
"Sept. 10% Non-Exceedance",58.8,101,-71.8
