"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",1390,1390,0
"Jan. Mean Flow",1900,1930,-1.58
"Feb. Mean Flow",2310,2340,-1.3
"Mar. Mean Flow",2710,2830,-4.43
"Apr. Mean Flow",2340,2030,13.2
"May Mean Flow",1270,1150,9.45
"Jun. Mean Flow",796,668,16.1
"Jul. Mean Flow",505,456,9.7
"Aug. Mean Flow",747,800,-7.1
"Sep. Mean Flow",1330,1520,-14.3
"Oct. Mean Flow",585,706,-20.7
"Nov. Mean Flow",932,962,-3.22
"Dec. Mean Flow",1340,1300,2.99
