"","USGS Gage","Model","Pct. Error"
"Min. 1 Day Min",10,0,100
"Med. 1 Day Min",28,2.61,90.7
"Min. 3 Day Min",11.3,0.0105,99.9
"Med. 3 Day Min",29,3.74,87.1
"Min. 7 Day Min",16,0.448,97.2
"Med. 7 Day Min",31.5,4.89,84.5
"Min. 30 Day Min",23.1,3.54,84.7
"Med. 30 Day Min",38.2,18.2,52.4
"Min. 90 Day Min",33.2,14,57.8
"Med. 90 Day Min",64,60.6,5.31
"7Q10",20.5,0.92,95.5
"Year of 90-Day Low Flow",1988,1988,0
"Drought Year Mean",126.177595628415,106.251143844997,15.8
"Mean Baseflow",146,146,0
