"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",702,196,200,214,220,270,242,347,288,245,204,187,183,761,747,961,935,762,745,616,583,657,522,550,590,72.8,124,86,181,99.8,259,125,306,137,375,150,2002,115,185,496,1770,3980,124,298,563,1110,1330,1570,1720,2180,1760,1600,1440,1440,1020,928,15300,6350,8230,4090,5500,2840,3050,1520,2050,1150,254.335068493151
"Model",652,101,151,241,293,407,417,269,226,169,129,106,117,739,901,1150,960,666,589,384,388,523,459,495,588,55.9,79.5,61.9,90.4,75.8,126,93.6,147,118,205,86,1986,78.8,115,402,1800,4230,185,301,589,1650,1290,1620,1340,4140,1760,1340,787,595,433,397,15500,7800,9930,4510,5880,2840,3250,1530,2170,1090,234.944108063869
"Pct. Error",7.12,48.5,24.5,-12.6,-33.2,-50.7,-72.3,22.5,21.5,31,36.8,43.3,36.1,2.89,-20.6,-19.7,-2.67,12.6,20.9,37.7,33.4,20.4,12.1,10,0.339,23.2,35.9,28,50.1,24,51.4,25.1,52,13.9,45.3,42.7,100,31.5,37.8,19,-1.69,-6.28,-49.2,-1.01,-4.62,-48.6,3.01,-3.18,22.1,-89.9,0,16.2,45.3,58.7,57.5,57.2,-1.31,-22.8,-20.7,-10.3,-6.91,0,-6.56,-0.658,-5.85,5.22,7.62
