"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",148,16,13,15,18,57,54,20,16.5,15,13,14,14.4,253,271,385,231,106,82.3,45.1,64.5,89.9,60.7,75.6,118,0.27,8.8,0.333,8.8,0.446,9.03,0.803,13.5,4.12,17.1,1.77,2002,1.99,4.21,23,697,2000,12.9,40,25,18,355,983,940,1490,1120,188,35,36,36,26,7000,3280,4570,2500,2650,1540,1250,578,772,274,5.1147397260274
"Model",197,15,54.5,92.2,149,223,183,174,12.9,31.7,18.2,12.9,12.9,328,333,425,337,114,132,73.2,65.3,151,126,120,172,12.9,12.9,12.9,12.9,12.9,12.9,12.9,13,12.9,24,13.2,1986,12.9,12.9,117,669,1360,6.49,118,95.8,190,256,495,495,711,574,285,90.6,58.3,33.9,63.4,11000,1580,6100,1290,3620,1090,1290,500,825,369,47.507679537665
"Pct. Error",-33.1,6.25,-319,-515,-728,-291,-239,-770,21.8,-111,-40,7.86,10.4,-29.6,-22.9,-10.4,-45.9,-7.55,-60.4,-62.3,-1.24,-68,-108,-58.7,-45.8,-4680,-46.6,-3770,-46.6,-2790,-42.9,-1510,3.7,-213,-40.4,-646,100,-548,-206,-409,4.02,32,49.7,-195,-283,-956,27.9,49.6,47.3,52.3,48.8,-51.6,-159,-61.9,5.83,-144,-57.1,51.8,-33.5,48.4,-36.6,29.2,-3.2,13.5,-6.87,-34.7,-829
