"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",108,96,11.1
"5% Non-Exceedance",138,126,8.7
"50% Non-Exceedance",329,299,9.12
"95% Non-Exceedance",908,1080,-18.9
"99% Non-Exceedance",1860,2420,-30.1
"Sept. 10% Non-Exceedance",135,138,-2.22
