"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",3090,3100,-0.324
"Jan. Mean Flow",3570,3870,-8.4
"Feb. Mean Flow",4070,4720,-16
"Mar. Mean Flow",4860,5650,-16.3
"Apr. Mean Flow",4610,4690,-1.74
"May Mean Flow",3450,3210,6.96
"Jun. Mean Flow",2790,2620,6.09
"Jul. Mean Flow",2030,1610,20.7
"Aug. Mean Flow",1880,1410,25
"Sep. Mean Flow",2680,2440,8.96
"Oct. Mean Flow",2010,1980,1.49
"Nov. Mean Flow",2510,2360,5.98
"Dec. Mean Flow",2740,2770,-1.09
