"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",44,34.4,21.8
"Feb. Low Flow",53,87.1,-64.3
"Mar. Low Flow",87,135,-55.2
"Apr. Low Flow",115,191,-66.1
"May Low Flow",177,278,-57.1
"Jun. Low Flow",261,327,-25.3
"Jul. Low Flow",213,225,-5.63
"Aug. Low Flow",132,133,-0.758
"Sep. Low Flow",91,79.9,12.2
"Oct. Low Flow",58,36,37.9
"Nov. Low Flow",51,42.8,16.1
"Dec. Low Flow",43,36.9,14.2
