"","USGS Gage","Model","Pct. Error"
"Min. 1 Day Min",16,2.5,84.4
"Med. 1 Day Min",22,9.48,56.9
"Min. 3 Day Min",16,2.68,83.2
"Med. 3 Day Min",22.7,10.8,52.4
"Min. 7 Day Min",16.6,3.02,81.8
"Med. 7 Day Min",22.9,12.3,46.3
"Min. 30 Day Min",17.3,7,59.5
"Med. 30 Day Min",25.9,17.3,33.2
"Min. 90 Day Min",20.2,21.1,-4.46
"Med. 90 Day Min",34.2,35.2,-2.92
"7Q10",19.1,5.51,71.2
"Year of 90-Day Low Flow",1988,1988,0
"Drought Year Mean",53.8142076502732,48.3988988864432,10.1
"Mean Baseflow",62.1,62.1,0
