"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",10.6,5.87,44.6
"5% Non-Exceedance",27.3,14,48.7
"50% Non-Exceedance",97.6,92.7,5.02
"95% Non-Exceedance",457,512,-12
"99% Non-Exceedance",1330,1560,-17.3
"Sept. 10% Non-Exceedance",13.6,21,-54.4
