"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",16.7,54,-223
"5% Non-Exceedance",44,54,-22.7
"50% Non-Exceedance",145,156,-7.59
"95% Non-Exceedance",1060,896,15.5
"99% Non-Exceedance",2260,2380,-5.31
"Sept. 10% Non-Exceedance",54,45,16.7
