"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",14.1,10.1,28.4
"5% Non-Exceedance",22,16.7,24.1
"50% Non-Exceedance",71,71.2,-0.282
"95% Non-Exceedance",313,322,-2.88
"99% Non-Exceedance",847,813,4.01
"Sept. 10% Non-Exceedance",15.3,22,-43.8
