"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",541,59,72,169,211,312,327,303,208,124,88,66,55,804,1090,993,834,643,428,224,186,146,137,353,686,34,44,34.7,46,35.1,46.4,39.6,62.2,72.7,136,38.2,1995,42,51,277,1830,4150,44.5,234,211,1930,2500,3170,3760,3030,1920,2040,559,700,499,422,21400,6610,10900,4600,6310,3030,3010,1620,2180,1150,500.104109589041
"Model",537,77.2,148,198,282,343,301,214,156,120,85.7,84.1,74,758,1060,923,696,517,345,246,235,265,259,477,699,4.89,44.2,5.82,46.2,8.54,51.5,26.7,78.4,81.6,160,13.7,1999,30.7,61.4,322,1640,3860,45,244,593,1830,1930,2530,3340,2790,1500,1450,665,549,983,533,16000,6580,9010,4300,5420,2830,2850,1400,2150,1030,460.397501381971
"Pct. Error",0.739,-30.8,-106,-17.2,-33.6,-9.94,7.95,29.4,25,3.23,2.61,-27.4,-34.5,5.72,2.75,7.05,16.5,19.6,19.4,-9.82,-26.3,-81.5,-89.1,-35.1,-1.9,85.6,-0.455,83.2,-0.435,75.7,-11,32.6,-26,-12.2,-17.6,64.1,100,26.9,-20.4,-16.2,10.4,6.99,-1.12,-4.27,-181,5.18,22.8,20.2,11.2,7.92,21.9,28.9,-19,21.6,-97,-26.3,25.2,0.454,17.3,6.52,14.1,6.6,5.32,13.6,1.38,10.4,7.94
