"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",221,253,-14.5
"5% Non-Exceedance",490,395,19.4
"50% Non-Exceedance",1560,1480,5.13
"95% Non-Exceedance",5320,6380,-19.9
"99% Non-Exceedance",14600,15300,-4.79
"Sept. 10% Non-Exceedance",454,453,0.22
