"","USGS Gage","Model","Pct. Error"
"Min. 1 Day Min",104,199,-91.3
"Med. 1 Day Min",360,388,-7.78
"Min. 3 Day Min",109,211,-93.6
"Med. 3 Day Min",472,408,13.6
"Min. 7 Day Min",126,214,-69.8
"Med. 7 Day Min",635,459,27.7
"Min. 30 Day Min",224,230,-2.68
"Med. 30 Day Min",783,611,22
"Min. 90 Day Min",336,366,-8.93
"Med. 90 Day Min",1110,824,25.8
"7Q10",290,257,11.4
"Year of 90-Day Low Flow",2002,2002,0
"Drought Year Mean",731.167123287671,656.67346084622,10.2
"Mean Baseflow",1270,1410,-11
