"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",612,482,21.2
"Feb. Low Flow",840,841,-0.119
"Mar. Low Flow",731,922,-26.1
"Apr. Low Flow",1040,1040,0
"May Low Flow",1500,1760,-17.3
"Jun. Low Flow",1460,1740,-19.2
"Jul. Low Flow",1470,1540,-4.76
"Aug. Low Flow",1210,1120,7.44
"Sep. Low Flow",1100,991,9.91
"Oct. Low Flow",653,675,-3.37
"Nov. Low Flow",569,662,-16.3
"Dec. Low Flow",506,517,-2.17
