"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",397,360,9.32
"5% Non-Exceedance",532,506,4.89
"50% Non-Exceedance",1390,1370,1.44
"95% Non-Exceedance",4540,4950,-9.03
"99% Non-Exceedance",9300,11000,-18.3
"Sept. 10% Non-Exceedance",558,510,8.6
