"","USGS Gage","Model","Pct. Error"
"Jan. High Flow",215,355,-65.1
"Feb. High Flow",1260,925,26.6
"Mar. High Flow",2500,1310,47.6
"Apr. High Flow",3210,3530,-9.97
"May High Flow",5120,3260,36.3
"Jun. High Flow",3530,4000,-13.3
"Jul. High Flow",1940,1800,7.22
"Aug. High Flow",2750,1670,39.3
"Sep. High Flow",1050,941,10.4
"Oct. High Flow",787,494,37.2
"Nov. High Flow",533,480,9.94
"Dec. High Flow",346,355,-2.6
