"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",276,61,72,83,85,158,184,181,114,99,73,55,51,352,509,543,402,283,255,154,121,195,94.6,170,245,15.2,47,15.9,47.7,17.7,50.9,25.9,57.9,34.8,86,26.2,2002,31.5,45.7,128,841,2470,14.7,136,186,260,604,1180,1100,1720,1080,483,419,296,173,134,10500,5850,6140,3490,3590,1880,1750,769,1020,498,77.6441095890411
"Model",279,42.1,55.3,98.2,154,239,270,185,155,115,75.7,58.9,37.2,377,507,532,386,293,275,163,128,173,106,194,237,0,29.6,-4.67e-14,29.9,-6.99e-13,31.5,0.147,45.4,10.7,79.7,0.0151,2002,0,11.4,156,875,2260,40.9,156,158,545,292,1500,1610,2480,1120,794,582,262,175,186,7130,3570,5120,2560,2370,1570,1330,805,986,491,40.0785457839858
"Pct. Error",-1.09,31,23.2,-18.3,-81.2,-51.3,-46.7,-2.21,-36,-16.2,-3.7,-7.09,27.1,-7.1,0.393,2.03,3.98,-3.53,-7.84,-5.84,-5.79,11.3,-12.1,-14.1,3.27,100,37,100,37.3,100,38.1,99.4,21.6,69.3,7.33,99.9,0,100,75.1,-21.9,-4.04,8.5,-178,-14.7,15.1,-110,51.7,-27.1,-46.4,-44.2,-3.7,-64.4,-38.9,11.5,-1.16,-38.8,32.1,39,16.6,26.6,34,16.5,24,-4.68,3.33,1.41,48.4
