"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",314,312,0.637
"Jan. Mean Flow",421,419,0.475
"Feb. Mean Flow",523,511,2.29
"Mar. Mean Flow",630,591,6.19
"Apr. Mean Flow",498,420,15.7
"May Mean Flow",242,239,1.24
"Jun. Mean Flow",122,143,-17.2
"Jul. Mean Flow",114,117,-2.63
"Aug. Mean Flow",207,238,-15
"Sep. Mean Flow",391,390,0.256
"Oct. Mean Flow",162,186,-14.8
"Nov. Mean Flow",198,210,-6.06
"Dec. Mean Flow",301,303,-0.664
