"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",131,36,50,59,58,89,104,95,81,59,40,32,34,155,165,207,201,128,129,88.5,77.6,110,79.8,120,115,3.83,24,4.2,26,4.61,28.6,12.7,39.6,17.9,52.3,12,2002,13,25,85,330,915,14.2,76.8,131,289,250,388,393,714,323,240,156,168,130,209,5410,2270,3370,1190,1860,632,842,319,505,220,37.0871506849315
"Model",132,21.8,36,68,81.7,104,106,64.7,52.4,49.1,32.9,30.8,25.9,165,194,244,193,126,109,75.5,68.1,109,80.1,106,120,2.52,13.9,2.63,14.2,2.9,15.1,5.32,22,14.9,38.7,6.24,2002,8.73,15.2,78.1,351,1070,24.9,77.4,73.9,292,237,367,332,773,425,233,114,90.4,74.2,82.3,6470,1960,3050,1320,1540,782,800,328,490,240,37.6816966059463
"Pct. Error",-0.763,39.4,28,-15.3,-40.9,-16.9,-1.92,31.9,35.3,16.8,17.8,3.75,23.8,-6.45,-17.6,-17.9,3.98,1.56,15.5,14.7,12.2,0.909,-0.376,11.7,-4.35,34.2,42.1,37.4,45.4,37.1,47.2,58.1,44.4,16.8,26,48,0,32.8,39.2,8.12,-6.36,-16.9,-75.4,-0.781,43.6,-1.04,5.2,5.41,15.5,-8.26,-31.6,2.92,26.9,46.2,42.9,60.6,-19.6,13.7,9.5,-10.9,17.2,-23.7,4.99,-2.82,2.97,-9.09,-1.6
