"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",366,26,26.2,60,111,191,218,258,120,64,56,39,27,488,733,751,674,433,281,194,122,94.3,108,177,357,8.2,17,8.73,17.6,9.17,20.3,12.7,28.8,28.5,75.1,12.3,1988,15,24,159,1260,3380,18.5,143,126,955,1250,1820,3640,2040,1300,1320,508,437,363,246,15000,5940,7440,3590,4400,2570,2030,1150,1470,766,132.169398907104
"Model",380,43.3,75,160,211,248,249,175,111,73,41.4,35.6,29.1,533,770,679,512,405,267,173,165,148,197,285,448,1.31,14.7,1.86,15.9,3.2,19.5,12.9,40.7,24.6,93.9,6.18,1988,12.3,29.1,215,1160,3140,18,175,272,1240,1140,1300,2700,1710,1330,1440,490,374,505,227,14200,6010,8730,3210,5650,2180,2270,1120,1670,730,133.262384522792
"Pct. Error",-3.83,-66.5,-186,-167,-90.1,-29.8,-14.2,32.2,7.5,-14.1,26.1,8.72,-7.78,-9.22,-5.05,9.59,24,6.47,4.98,10.8,-35.2,-56.9,-82.4,-61,-25.5,84,13.5,78.7,9.66,65.1,3.94,-1.57,-41.3,13.7,-25,49.8,0,18,-21.3,-35.2,7.94,7.1,2.7,-22.4,-116,-29.8,8.8,28.6,25.8,16.2,-2.31,-9.09,3.54,14.4,-39.1,7.72,5.33,-1.18,-17.3,10.6,-28.4,15.2,-11.8,2.61,-13.6,4.7,-0.827
