"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",26,13.2,49.2
"5% Non-Exceedance",32,27.1,15.3
"50% Non-Exceedance",156,181,-16
"95% Non-Exceedance",945,850,10.1
"99% Non-Exceedance",2240,1970,12.1
"Sept. 10% Non-Exceedance",21.2,27,-27.4
