"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",15,12.3,18
"5% Non-Exceedance",24,29.1,-21.3
"50% Non-Exceedance",159,215,-35.2
"95% Non-Exceedance",1260,1160,7.94
"99% Non-Exceedance",3380,3140,7.1
"Sept. 10% Non-Exceedance",18.5,18,2.7
