"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",2820,770,1000,1180,1310,1720,1830,1820,1440,1260,1050,819,736,3430,3540,4590,3960,2930,2580,1990,1950,2330,1940,2090,2530,133,574,135,757,143,802,230,1000,353,1380,381,2002,382,713,1900,7570,18900,536,1540,2630,4810,6410,9820,9860,13200,9240,6570,3700,3990,3740,3040,53400,28700,45400,23100,30700,14000,11900,6270,7980,3780,872.243835616438
"Model",2780,557,854,1160,1340,2200,2460,1920,1480,1200,867,697,608,3260,3860,5240,4290,2880,2460,1520,1580,2180,1910,1870,2350,216,424,218,438,220,485,237,602,389,942,276,2002,287,452,1710,8110,18900,736,1640,1640,5250,4640,6650,5900,11400,6970,4920,2930,2010,1450,1570,84800,25100,60800,19700,36100,12500,13900,6370,9490,4270,720.234932878564
"Pct. Error",1.42,27.7,14.6,1.69,-2.29,-27.9,-34.4,-5.49,-2.78,4.76,17.4,14.9,17.4,4.96,-9.04,-14.2,-8.33,1.71,4.65,23.6,19,6.44,1.55,10.5,7.11,-62.4,26.1,-61.5,42.1,-53.8,39.5,-3.04,39.8,-10.2,31.7,27.6,0,24.9,36.6,10,-7.13,0,-37.3,-6.49,37.6,-9.15,27.6,32.3,40.2,13.6,24.6,25.1,20.8,49.6,61.2,48.4,-58.8,12.5,-33.9,14.7,-17.6,10.7,-16.8,-1.59,-18.9,-13,17.4
