"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",287,51,70,57,46,92,70,51,58,53,46,46,46,368,534,505,308,325,228,138,120,94.5,226,292,319,8.5,23,8.63,39,10.9,41,38.4,56,48.1,78.9,16.3,1995,16.7,44,145,1060,2260,54,101,383,669,949,1160,1740,1360,673,1260,399,365,286,119,4010,2920,3700,2350,2650,1760,1630,845,1080,562,239.016438356164
"Model",289,54,65.7,90.8,147,183,174,54,54,54,54,54,54,414,612,536,310,162,184,112,115,118,365,216,336,54,54,54,54,54,54,54,54,54,69.1,54.6,1988,54,54,156,896,2380,45,133,738,709,774,1090,1990,1390,795,394,243,199,226,150,3690,2540,3620,2310,3340,1500,1770,823,1300,558,280.446930148126
"Pct. Error",-0.697,-5.88,6.14,-59.3,-220,-98.9,-149,-5.88,6.9,-1.89,-17.4,-17.4,-17.4,-12.5,-14.6,-6.14,-0.649,50.2,19.3,18.8,4.17,-24.9,-61.5,26,-5.33,-535,-135,-526,-38.5,-395,-31.7,-40.6,3.57,-12.3,12.4,-235,100,-223,-22.7,-7.59,15.5,-5.31,16.7,-31.7,-92.7,-5.98,18.4,6.03,-14.4,-2.21,-18.1,68.7,39.1,45.5,21,-26.1,7.98,13,2.16,1.7,-26,14.8,-8.59,2.6,-20.4,0.712,-17.3
