"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",377,32,38,88,140,250,264,272,154,90,62.8,53,33,495,728,742,691,505,295,193,138,88,110,199,362,14,25.2,14.3,26.7,15.6,28.3,22.1,39.3,36.1,99.6,20.2,1988,23,32,188,1250,2820,2.43,175,186,696,1160,1650,2960,2010,1270,1700,507,588,385,207,11200,4510,5880,3110,3520,2040,2370,1120,1360,778,120.592896174863
"Model",391,56.3,65.6,174,273,337,330,260,172,121,6.39,19.1,12.3,538,735,683,571,479,291,197,177,140,191,279,435,0,1.67,-6.51e-14,1.97,1.34e-13,3.32,2.22,28.6,8.5,92.6,0.000255,1988,0.724,7.94,252,1160,2940,27,207,232,834,987,1400,1640,1760,1160,1300,600,434,228,236,12200,5500,7180,3440,5030,2220,2400,1010,1530,737,148.885311888446
"Pct. Error",-3.71,-75.9,-72.6,-97.7,-95,-34.8,-25,4.41,-11.7,-34.4,89.8,64,62.7,-8.69,-0.962,7.95,17.4,5.15,1.36,-2.07,-28.3,-59.1,-73.6,-40.2,-20.2,100,93.4,100,92.6,100,88.3,90,27.2,76.5,7.03,100,0,96.9,75.2,-34,7.2,-4.26,-1010,-18.3,-24.7,-19.8,14.9,15.2,44.6,12.4,8.66,23.5,-18.3,26.2,40.8,-14,-8.93,-22,-22.1,-10.6,-42.9,-8.82,-1.27,9.82,-12.5,5.27,-23.5
