"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",30,12.3,59
"Feb. Low Flow",44,21.9,50.2
"Mar. Low Flow",55.2,41.5,24.8
"Apr. Low Flow",62,55.1,11.1
"May Low Flow",73,82.9,-13.6
"Jun. Low Flow",77,80.6,-4.68
"Jul. Low Flow",69.9,61.2,12.4
"Aug. Low Flow",53,39.2,26
"Sep. Low Flow",40,27.5,31.2
"Oct. Low Flow",27,17.2,36.3
"Nov. Low Flow",23,14.4,37.4
"Dec. Low Flow",26,11.8,54.6
