"","USGS Gage","Model","Pct. Error"
"Max. 1 Day Max",7460,4130,44.6
"Med. 1 Day Max",2070,2070,0
"Max. 3 Day Max",3390,2280,32.7
"Med. 3 Day Max",1180,1190,-0.847
"Max. 7 Day Max",1600,1210,24.4
"Med. 7 Day Max",684,817,-19.4
"Max. 30 Day Max",539,648,-20.2
"Med. 30 Day Max",330,363,-10
"Max. 90 Day Max",379,456,-20.3
"Med. 90 Day Max",214,253,-18.2
