"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",136,61,71,80,85,97,97,94.4,83.2,73.5,71,63,54,149,153,199,167,134,140,126,112,123,99.4,116,120,5.92,44,5.97,45,6.39,47.1,11.7,57.6,16.9,74.2,22.3,2002,19.8,39,97,308,925,26.9,86.5,148,267,299,520,412,730,284,339,336,245,222,211,7460,2070,3390,1180,1600,684,539,330,379,214,43.4803561643836
"Model",142,30.4,42.2,66.2,70.8,117,117,85.7,65.8,53.4,39.2,34.6,34.4,174,201,257,199,139,127,79.4,88.9,114,91.4,108,134,7.2,22,7.39,22.9,7.72,24.4,9.68,31.1,20.1,46,12.3,2002,15.1,23.8,91.5,375,995,42.9,84.5,99.6,332,283,478,369,960,379,287,161,102,79.6,97,4130,2070,2280,1190,1210,817,648,363,456,253,46.539134722455
"Pct. Error",-4.41,50.2,40.6,17.2,16.7,-20.6,-20.6,9.22,20.9,27.3,44.8,45.1,36.3,-16.8,-31.4,-29.1,-19.2,-3.73,9.29,37,20.6,7.32,8.05,6.9,-11.7,-21.6,50,-23.8,49.1,-20.8,48.2,17.3,46,-18.9,38,44.8,0,23.7,39,5.67,-21.8,-7.57,-59.5,2.31,32.7,-24.3,5.35,8.08,10.4,-31.5,-33.5,15.3,52.1,58.4,64.1,54,44.6,0,32.7,-0.847,24.4,-19.4,-20.2,-10,-20.3,-18.2,-7.03
