"","USGS Gage","Model","Pct. Error"
"Max. 1 Day Max",43600,37000,15.1
"Med. 1 Day Max",22000,22200,-0.909
"Max. 3 Day Max",30700,23100,24.8
"Med. 3 Day Max",15600,17700,-13.5
"Max. 7 Day Max",16200,14400,11.1
"Med. 7 Day Max",9880,9620,2.63
"Max. 30 Day Max",6180,7790,-26.1
"Med. 30 Day Max",5270,4120,21.8
"Max. 90 Day Max",3890,4390,-12.9
"Med. 90 Day Max",3140,3070,2.23
