"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",125,89.6,28.3
"5% Non-Exceedance",173,192,-11
"50% Non-Exceedance",1120,1230,-9.82
"95% Non-Exceedance",5350,4770,10.8
"99% Non-Exceedance",11800,12600,-6.78
"Sept. 10% Non-Exceedance",121,120,0.826
