"","USGS Gage","Model","Pct. Error"
"Min. 1 Day Min",88,47,46.6
"Med. 1 Day Min",133,147,-10.5
"Min. 3 Day Min",88.7,48.4,45.4
"Med. 3 Day Min",137,158,-15.3
"Min. 7 Day Min",90.7,53.7,40.8
"Med. 7 Day Min",142,187,-31.7
"Min. 30 Day Min",142,101,28.9
"Med. 30 Day Min",235,283,-20.4
"Min. 90 Day Min",282,330,-17
"Med. 90 Day Min",694,678,2.31
"7Q10",95,50.5,46.8
"Year of 90-Day Low Flow",2002,2002,0
"Drought Year Mean",1167.88920454545,1118.54827169047,4.22
"Mean Baseflow",846,957,-13.1
