"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",1790,199,368,888,648,1160,846,1180,659,552,413,296,200,2200,2890,2780,3270,1800,1860,999,722,543,422,1690,2430,88,133,88.7,137,90.7,142,142,235,282,694,95,2002,125,173,1120,5350,11800,121,846,746,6450,5180,9170,6580,7040,11800,7580,3360,2960,1060,1440,43600,22000,30700,15600,16200,9880,6180,5270,3890,3140,1167.88920454545
"Model",1750,334,753,1510,931,1350,954,1040,498,590,370,289,174,2340,3350,2680,2560,1620,1540,884,664,948,740,1790,2070,47,147,48.4,158,53.7,187,101,283,330,678,50.5,2002,89.6,192,1230,4770,12600,120,957,1420,4390,4740,8860,5620,7450,9080,9590,4470,2040,663,2420,37000,22200,23100,17700,14400,9620,7790,4120,4390,3070,1118.54827169047
"Pct. Error",2.23,-67.8,-105,-70,-43.7,-16.4,-12.8,11.9,24.4,-6.88,10.4,2.36,13,-6.36,-15.9,3.6,21.7,10,17.2,11.5,8.03,-74.6,-75.4,-5.92,14.8,46.6,-10.5,45.4,-15.3,40.8,-31.7,28.9,-20.4,-17,2.31,46.8,0,28.3,-11,-9.82,10.8,-6.78,0.826,-13.1,-90.3,31.9,8.49,3.38,14.6,-5.82,23.1,-26.5,-33,31.1,37.5,-68.1,15.1,-0.909,24.8,-13.5,11.1,2.63,-26.1,21.8,-12.9,2.23,4.22
