"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",48,47.7,0.625
"Feb. Low Flow",60,46.2,23
"Mar. Low Flow",79.7,91.9,-15.3
"Apr. Low Flow",79,123,-55.7
"May Low Flow",118,218,-84.7
"Jun. Low Flow",197,227,-15.2
"Jul. Low Flow",143,199,-39.2
"Aug. Low Flow",129,161,-24.8
"Sep. Low Flow",93,123,-32.3
"Oct. Low Flow",65,74.7,-14.9
"Nov. Low Flow",45,55.8,-24
"Dec. Low Flow",46,43.2,6.09
