"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",302,32,45,88,118,176,244,192,116,76.4,52.7,38,33.5,409,545,594,501,383,237,132,102,121,113,199,300,10,28,11.3,29,16,31.5,23.1,38.2,33.2,64,20.5,1988,24,33,159,969,1930,5.95,146,106,296,1200,1530,1380,1650,871,958,438,312,154,155,7910,3810,5630,2590,3080,1630,1770,850,1110,632,126.177595628415
"Model",287,27.2,71.6,97.3,148,195,247,166,87.8,45.8,19.7,20.8,18.9,405,531,544,396,307,237,138,112,146,148,200,301,0,2.61,0.0105,3.74,0.448,4.89,3.54,18.2,14,60.6,0.92,1988,2.75,11.2,168,915,2040,27.5,146,132,347,626,1440,1230,1510,946,764,522,182,178,142,6620,3610,4150,2250,2380,1590,1480,718,989,559,106.251143844997
"Pct. Error",4.97,15,-59.1,-10.6,-25.4,-10.8,-1.23,13.5,24.3,40.1,62.6,45.3,43.6,0.978,2.57,8.42,21,19.8,0,-4.55,-9.8,-20.7,-31,-0.503,-0.333,100,90.7,99.9,87.1,97.2,84.5,84.7,52.4,57.8,5.31,95.5,0,88.5,66.1,-5.66,5.57,-5.7,-362,0,-24.5,-17.2,47.8,5.88,10.9,8.48,-8.61,20.3,-19.2,41.7,-15.6,8.39,16.3,5.25,26.3,13.1,22.7,2.45,16.4,15.5,10.9,11.6,15.8
