"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",24,2.75,88.5
"5% Non-Exceedance",33,11.2,66.1
"50% Non-Exceedance",159,168,-5.66
"95% Non-Exceedance",969,915,5.57
"99% Non-Exceedance",1930,2040,-5.7
"Sept. 10% Non-Exceedance",5.95,27.5,-362
