"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",648,4.92,19,118,346,519,534,369,62.5,11,2.8,5.3,3.34,882,1140,1210,1030,485,330,207,476,750,330,368,615,0,0.77,0.167,1.11,0.256,1.59,0.882,3.51,5.85,65.6,0.437,2002,0.62,2,369,2320,4160,16.6,323,114,481,813,1300,1600,1600,1760,855,745,431,812,371,22000,4320,20800,4150,17500,3140,5920,1730,2560,1330,173.790904109589
"Model",649,22.4,159,155,339,512,450,240,174,53.2,23.3,37.7,23.9,894,1090,1180,885,518,327,244,463,795,399,412,610,0,5.16,-2.75e-12,7.36,0.049,12.3,3.91,34.5,30.3,131,0.407,2002,4.21,14.9,383,2080,4230,1.99,318,306,812,930,1460,1900,1620,1890,937,618,318,589,445,26200,5290,25000,4650,20300,3270,6640,1770,2520,1220,226.086481912706
"Pct. Error",-0.154,-355,-737,-31.4,2.02,1.35,15.7,35,-178,-384,-732,-611,-616,-1.36,4.39,2.48,14.1,-6.8,0.909,-17.9,2.73,-6,-20.9,-12,0.813,NA,-570,100,-563,80.9,-674,-343,-883,-418,-99.7,6.86,0,-579,-645,-3.79,10.3,-1.68,88,1.55,-168,-68.8,-14.4,-12.3,-18.8,-1.25,-7.39,-9.59,17,26.2,27.5,-19.9,-19.1,-22.5,-20.2,-12,-16,-4.14,-12.2,-2.31,1.56,8.27,-30.1
