"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",683,550,19.5
"5% Non-Exceedance",887,786,11.4
"50% Non-Exceedance",2240,2300,-2.68
"95% Non-Exceedance",7770,8460,-8.88
"99% Non-Exceedance",16800,18800,-11.9
"Sept. 10% Non-Exceedance",818,888,-8.56
