"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",900,802,10.9
"Feb. Low Flow",1040,1030,0.962
"Mar. Low Flow",1450,1770,-22.1
"Apr. Low Flow",1200,1750,-45.8
"May Low Flow",2220,2630,-18.5
"Jun. Low Flow",2590,3190,-23.2
"Jul. Low Flow",2520,2430,3.57
"Aug. Low Flow",2180,2030,6.88
"Sep. Low Flow",1730,1750,-1.16
"Oct. Low Flow",1360,1210,11
"Nov. Low Flow",1110,1110,0
"Dec. Low Flow",879,965,-9.78
