"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",314,8.98,44,90.5,150,191,202,150,49,8.43,0.665,2.33,0.02,421,523,630,498,242,122,114,207,391,162,198,301,0,0,-1.79e-15,4.63e-17,-1.5e-14,2.16e-15,-3.19e-14,1.74,1.07,40.2,4.83e-15,2002,0,0,154,1150,2150,6.88,142,110,266,546,672,899,960,1040,549,344,337,331,110,11400,2350,10700,2210,7710,1930,2350,823,1410,582,55.0912328767123
"Model",312,13.2,75.4,90.4,166,217,201,103,48.2,14.5,14.7,17,13.4,419,511,591,420,239,143,117,238,390,186,210,303,0.266,3.41,0.31,3.75,0.427,4.02,2.83,10.4,14,55.8,1.35,1993,3.03,6.85,180,1030,2020,0,144,201,425,469,892,890,980,986,489,222,149,300,243,13900,2450,12500,2080,9130,1640,2740,724,1230,507,101.581489095596
"Pct. Error",0.637,-47,-71.4,0.11,-10.7,-13.6,0.495,31.3,1.63,-72,-2110,-630,-66900,0.475,2.29,6.19,15.7,1.24,-17.2,-2.63,-15,0.256,-14.8,-6.06,-0.664,-Inf,-Inf,1.73e+16,-8.1e+18,2.85e+15,-1.86e+17,8.87e+15,-498,-1210,-38.8,-2.8e+16,100,-Inf,-Inf,-16.9,10.4,6.05,100,-1.41,-82.7,-59.8,14.1,-32.7,1,-2.08,5.19,10.9,35.5,55.8,9.37,-121,-21.9,-4.26,-16.8,5.88,-18.4,15,-16.6,12,12.8,12.9,-84.4
