"","USGS Gage","Model","Pct. Error"
"Jan. High Flow",506,451,10.9
"Feb. High Flow",667,929,-39.3
"Mar. High Flow",906,966,-6.62
"Apr. High Flow",1210,993,17.9
"May High Flow",1080,897,16.9
"Jun. High Flow",1400,2350,-67.9
"Jul. High Flow",1460,1150,21.2
"Aug. High Flow",1260,861,31.7
"Sep. High Flow",1010,704,30.3
"Oct. High Flow",945,476,49.6
"Nov. High Flow",880,362,58.9
"Dec. High Flow",884,284,67.9
