"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",1790,719,796,786,826,921,852,889,1020,820,746,782,759,2010,2350,2730,2670,2000,1670,1260,1190,1560,1210,1400,1490,142,513,186,570,411,693,420,751,449,863,482,2002,246,464,1030,5260,13000,302,930,1060,1550,2480,5660,5590,8290,5700,3580,2470,2570,2210,1230,46700,16800,32300,15300,21400,9860,11100,4180,6320,3020,582.830136986301
"Model",1900,451,505,902,1090,1590,1500,962,777,737,522,490,468,2380,2850,3430,2860,1970,1670,1040,911,1510,1160,1450,1660,83.6,274,84.1,284,85.3,309,97.9,360,142,561,105,2002,114,280,1060,5520,14200,518,1090,700,2900,3060,5550,4560,9570,7130,3940,2100,1460,915,760,81600,25700,40400,19300,22000,11100,11300,4780,7060,3440,429.608684834068
"Pct. Error",-6.15,37.3,36.6,-14.8,-32,-72.6,-76.1,-8.21,23.8,10.1,30,37.3,38.3,-18.4,-21.3,-25.6,-7.12,1.5,0,17.5,23.4,3.21,4.13,-3.57,-11.4,41.1,46.6,54.8,50.2,79.2,55.4,76.7,52.1,68.4,35,78.2,0,53.7,39.7,-2.91,-4.94,-9.23,-71.5,-17.2,34,-87.1,-23.4,1.94,18.4,-15.4,-25.1,-10.1,15,43.2,58.6,38.2,-74.7,-53,-25.1,-26.1,-2.8,-12.6,-1.8,-14.4,-11.7,-13.9,26.3
