"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",357,133,150,178,130,200,276,301,279,218,169,142,122,398,471,532,500,399,358,257,232,280,233,318,318,31,95,31.3,98.5,32,105,52.9,133,75.4,189,59.2,2002,73,104,261,804,1860,58.8,235,394,763,695,925,1000,1560,895,865,594,471,399,446,9330,3760,4810,2340,2790,1500,1480,785,1030,587,147.636164383562
"Model",364,79.3,113,187,195,322,351,238,203,167,122,108,92.2,442,569,643,554,374,340,213,197,247,211,283,307,10.9,51.2,11.1,52.6,11.7,57,18.1,77.7,47,125,26.1,2002,33.7,63.3,237,984,2190,101,238,198,475,464,954,906,1560,1050,711,438,343,220,240,9580,4110,5570,2800,3530,1760,1900,927,1330,637,132.702532857858
"Pct. Error",-1.96,40.4,24.7,-5.06,-50,-61,-27.2,20.9,27.2,23.4,27.8,23.9,24.4,-11.1,-20.8,-20.9,-10.8,6.27,5.03,17.1,15.1,11.8,9.44,11,3.46,64.8,46.1,64.5,46.6,63.4,45.7,65.8,41.6,37.7,33.9,55.9,0,53.8,39.1,9.2,-22.4,-17.7,-71.8,-1.28,49.7,37.7,33.2,-3.14,9.4,0,-17.3,17.8,26.3,27.2,44.9,46.2,-2.68,-9.31,-15.8,-19.7,-26.5,-17.3,-28.4,-18.1,-29.1,-8.52,10.1
