"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",544,137,156,192,210,323,363,315,245,224,178,135,128,639,807,909,854,612,515,340,304,413,279,422,458,79.5,114,81,122,82.4,131,103,153,123,205,102,2002,104,130,302,1490,4280,43.4,283,364,727,1050,1710,1610,2980,1700,1440,727,621,563,341,19700,8200,12500,4590,6810,3060,3710,1400,2130,918,175.994246575342
"Model",522,65.7,105,214,222,382,350,281,238,192,110,89,63.4,654,789,888,775,599,491,323,247,395,268,429,427,0.824,45.2,5.05,49.4,7.14,54.8,10.6,90.5,46.7,158,15.5,2002,18.6,49.4,303,1530,4390,127,270,671,1120,902,1810,1470,2830,1530,1470,884,687,638,535,26500,7580,12500,4570,6230,2910,2950,1450,1840,949,104.675484787091
"Pct. Error",4.04,52,32.7,-11.5,-5.71,-18.3,3.58,10.8,2.86,14.3,38.2,34.1,50.5,-2.35,2.23,2.31,9.25,2.12,4.66,5,18.8,4.36,3.94,-1.66,6.77,99,60.4,93.8,59.5,91.3,58.2,89.7,40.8,62,22.9,84.8,0,82.1,62,-0.331,-2.68,-2.57,-193,4.59,-84.3,-54.1,14.1,-5.85,8.7,5.03,10,-2.08,-21.6,-10.6,-13.3,-56.9,-34.5,7.56,0,0.436,8.52,4.9,20.5,-3.57,13.6,-3.38,40.5
