"","USGS Gage","Model","Pct. Error"
"Jan. High Flow",2860,1700,40.6
"Feb. High Flow",5960,4650,22
"Mar. High Flow",5300,4130,22.1
"Apr. High Flow",8300,9010,-8.55
"May High Flow",8630,7540,12.6
"Jun. High Flow",12700,13900,-9.45
"Jul. High Flow",9720,9620,1.03
"Aug. High Flow",7250,7800,-7.59
"Sep. High Flow",4550,4070,10.5
"Oct. High Flow",3320,3130,5.72
"Nov. High Flow",3200,2200,31.2
"Dec. High Flow",3350,2470,26.3
