"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",323,44,53,87,115,177,261,213,132,91,58,51,43,440,557,641,528,450,276,132,115,137,125,198,296,25,40,27.1,40.7,28.5,41.3,33.5,47.7,39.3,71.1,31.4,1988,34,42,154,1070,2430,18,156,94,352,1070,1430,1350,2100,1150,1310,426,175,143,126,14100,4560,6450,3130,3960,1920,1890,903,1210,653,135.439890710383
"Model",356,34.4,87.1,135,191,278,327,225,133,79.9,36,42.8,36.9,486,650,661,503,412,305,173,153,187,187,240,337,1.58,10.8,1.73,11.3,2.17,12.8,6.87,30,23.2,73.5,4.9,1988,9.53,22.9,219,1110,2470,38,196,135,377,578,1540,1300,1570,1070,975,686,245,178,180,7900,4030,4950,2630,2830,1880,1740,883,1190,652,118.127731290423
"Pct. Error",-10.2,21.8,-64.3,-55.2,-66.1,-57.1,-25.3,-5.63,-0.758,12.2,37.9,16.1,14.2,-10.5,-16.7,-3.12,4.73,8.44,-10.5,-31.1,-33,-36.5,-49.6,-21.2,-13.9,93.7,73,93.6,72.2,92.4,69,79.5,37.1,41,-3.38,84.4,0,72,45.5,-42.2,-3.74,-1.65,-111,-25.6,-43.6,-7.1,46,-7.69,3.7,25.2,6.96,25.6,-61,-40,-24.5,-42.9,44,11.6,23.3,16,28.5,2.08,7.94,2.21,1.65,0.153,12.8
