"","USGS Gage","Model","Pct. Error"
"Jan. High Flow",127,135,-6.3
"Feb. High Flow",306,472,-54.2
"Mar. High Flow",577,404,30
"Apr. High Flow",733,526,28.2
"May High Flow",576,498,13.5
"Jun. High Flow",899,873,2.89
"Jul. High Flow",607,582,4.12
"Aug. High Flow",303,324,-6.93
"Sep. High Flow",295,201,31.9
"Oct. High Flow",280,150,46.4
"Nov. High Flow",229,147,35.8
"Dec. High Flow",211,123,41.7
