"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",51,29.5,42.2
"5% Non-Exceedance",65,44.6,31.4
"50% Non-Exceedance",143,141,1.4
"95% Non-Exceedance",446,557,-24.9
"99% Non-Exceedance",929,1170,-25.9
"Sept. 10% Non-Exceedance",45.8,62.9,-37.3
