"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",118,42,50,55,59,72,88,76.3,64.6,52,39,36,36,149,146,193,156,116,103,79.1,86.1,114,83.9,90.1,107,6.4,33,6.56,33.3,7.82,34.1,10.6,41.7,16.6,59,14.6,2002,17,29,73.8,274,974,10.2,64.5,112,200,255,533,518,630,280,236,165,192,156,134,8340,2660,4770,1380,2780,662,836,282,364,188,44.8411780821918
"Model",114,16.3,24.9,36.5,59.3,96.9,98.6,67.8,47.4,34.2,22.3,19.3,14.6,143,177,232,169,111,93.7,49,51.1,94.5,72,78.1,98.2,2.87,9.42,2.93,9.78,3.09,10.5,3.73,15.2,8.19,27,4.61,2002,4.95,10.7,61,313,1050,28,60.3,67.7,282,298,442,378,1030,307,183,170,90,58.8,63.5,8340,2220,5130,1160,2610,607,792,313,442,210,24.2704210632488
"Pct. Error",3.39,61.2,50.2,33.6,-0.508,-34.6,-12,11.1,26.6,34.2,42.8,46.4,59.4,4.03,-21.2,-20.2,-8.33,4.31,9.03,38.1,40.7,17.1,14.2,13.3,8.22,55.2,71.5,55.3,70.6,60.5,69.2,64.8,63.5,50.7,54.2,68.4,0,70.9,63.1,17.3,-14.2,-7.8,-175,6.51,39.6,-41,-16.9,17.1,27,-63.5,-9.64,22.5,-3.03,53.1,62.3,52.6,0,16.5,-7.55,15.9,6.12,8.31,5.26,-11,-21.4,-11.7,45.9
