"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",727,61,151,166,298,397,413,348,176,112,60,52,58,1010,1130,1430,1120,701,451,306,364,647,299,599,702,3.6,21,4.29,28.7,6.36,40.9,13.5,81,25,162,15.1,2002,16.5,48,334,2820,6700,39.9,260,637,1710,2910,4550,4230,5020,4200,1940,782,1040,1180,470,18000,8320,16800,6910,10700,4080,4370,1870,2990,1410,164.86901369863
"Model",693,58,142,181,308,528,398,299,168,114,75.3,57.5,66,928,1160,1450,1060,597,391,250,358,658,357,518,640,7.26,39,7.41,41.8,8.17,47.3,12.5,62.9,33.8,120,15.3,2002,21.3,43.8,342,2440,5710,33,324,380,996,1150,2610,2440,3520,3000,1010,379,342,751,378,29300,7680,18600,6420,12300,4500,4190,1880,2880,1370,228.426874970912
"Pct. Error",4.68,4.92,5.96,-9.04,-3.36,-33,3.63,14.1,4.55,-1.79,-25.5,-10.6,-13.8,8.12,-2.65,-1.4,5.36,14.8,13.3,18.3,1.65,-1.7,-19.4,13.5,8.83,-102,-85.7,-72.7,-45.6,-28.5,-15.6,7.41,22.3,-35.2,25.9,-1.32,0,-29.1,8.75,-2.4,13.5,14.8,17.3,-24.6,40.3,41.8,60.5,42.6,42.3,29.9,28.6,47.9,51.5,67.1,36.4,19.6,-62.8,7.69,-10.7,7.09,-15,-10.3,4.12,-0.535,3.68,2.84,-38.6
