"","USGS Gage","Model","Pct. Error"
"Max. 1 Day Max",18000,29300,-62.8
"Med. 1 Day Max",8320,7680,7.69
"Max. 3 Day Max",16800,18600,-10.7
"Med. 3 Day Max",6910,6420,7.09
"Max. 7 Day Max",10700,12300,-15
"Med. 7 Day Max",4080,4500,-10.3
"Max. 30 Day Max",4370,4190,4.12
"Med. 30 Day Max",1870,1880,-0.535
"Max. 90 Day Max",2990,2880,3.68
"Med. 90 Day Max",1410,1370,2.84
