"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",272,72.6,81.5,89.5,102,190,234,226,152,128,99.8,85.1,76,324,463,509,405,334,268,192,152,124,104,171,236,40.8,68,44.1,69,46.8,69.4,56.9,76.2,66.5,100,51.6,1999,54,66.9,165,797,1680,36.6,160,134,235,730,1140,1600,1560,980,795,469,222,160,166,7620,2850,3880,2130,2190,1420,1120,706,767,513,142.583561643836
"Model",289,48.3,55.7,77.1,139,243,314,238,191,153,105,80.5,53.8,336,516,543,446,334,293,199,166,164,107,159,217,15.1,37.9,15.3,38.8,16,39.8,18.7,50.7,28.6,76.9,19.4,1999,21.7,34.8,183,791,2050,61.1,182,114,186,323,1330,1270,1940,1100,583,492,231,163,145,8340,4170,4710,2740,2680,1600,1420,695,944,505,158.383247501111
"Pct. Error",-6.25,33.5,31.7,13.9,-36.3,-27.9,-34.2,-5.31,-25.7,-19.5,-5.21,5.41,29.2,-3.7,-11.4,-6.68,-10.1,0,-9.33,-3.65,-9.21,-32.3,-2.88,7.02,8.05,63,44.3,65.3,43.8,65.8,42.7,67.1,33.5,57,23.1,62.4,0,59.8,48,-10.9,0.753,-22,-66.9,-13.8,14.9,20.9,55.8,-16.7,20.6,-24.4,-12.2,26.7,-4.9,-4.05,-1.88,12.7,-9.45,-46.3,-21.4,-28.6,-22.4,-12.7,-26.8,1.56,-23.1,1.56,-11.1
