"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",54,21.7,59.8
"5% Non-Exceedance",66.9,34.8,48
"50% Non-Exceedance",165,183,-10.9
"95% Non-Exceedance",797,791,0.753
"99% Non-Exceedance",1680,2050,-22
"Sept. 10% Non-Exceedance",36.6,61.1,-66.9
