"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",396,152,189,201,215,282,319,304,237,185,167,136,122,468,474,597,546,388,353,286,255,413,285,341,357,17.5,105,17.9,115,19.3,124,32.6,142,56.2,205,51.5,2002,56.4,103,268,892,2940,50.1,235,444,822,879,1190,1710,2190,1330,755,502,620,450,679,34900,6360,15100,3670,6930,1870,2300,887,1340,561,133.488219178082
"Model",391,71.7,99.4,179,228,322,338,225,174,153,106,96.1,79.7,479,572,739,586,383,331,218,194,320,241,300,346,12.9,49.8,13.1,51.5,13.9,54.8,20.6,70.7,42.8,113,22.6,1999,27.2,49.8,235,1090,3220,92.4,232,229,924,792,1090,888,2140,1410,674,403,276,210,240,13100,5200,8690,3920,4800,2080,2320,965,1420,691,107.008790587057
"Pct. Error",1.26,52.8,47.4,10.9,-6.05,-14.2,-5.96,26,26.6,17.3,36.5,29.3,34.7,-2.35,-20.7,-23.8,-7.33,1.29,6.23,23.8,23.9,22.5,15.4,12,3.08,26.3,52.6,26.8,55.2,28,55.8,36.8,50.2,23.8,44.9,56.1,100,51.8,51.7,12.3,-22.2,-9.52,-84.4,1.28,48.4,-12.4,9.9,8.4,48.1,2.28,-6.02,10.7,19.7,55.5,53.3,64.7,62.5,18.2,42.5,-6.81,30.7,-11.2,-0.87,-8.79,-5.97,-23.2,19.8
