"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",128,54,60,70,75,91,96,94,97,73,67.7,56,50,136,143,181,173,140,135,113,111,97.8,90.2,105,113,8.67,39,9.2,40,10.1,43.7,16.6,50.6,21.3,67.4,20.6,2002,23.2,36,97,298,682,30.2,87.1,159,226,237,328,334,467,330,343,275,178,250,175,6580,1270,2660,870,1420,516,514,264,362,193,44.9134246575343
"Model",123,33.9,43.5,62.1,79,99.7,102,85.2,71.4,59.4,45.1,42.8,36.9,145,159,207,170,123,117,79.7,90.5,99.5,81,96.8,113,11.1,25.8,11.4,26.4,11.9,28.4,13.7,33.7,23.9,46.1,14.6,1985,17.1,27.4,86.4,305,739,36.9,82.4,97.6,225,211,380,252,778,332,281,160,108,97.5,111,3800,1400,2210,958,1010,636,502,284,375,203,50.5824796973099
"Pct. Error",3.91,37.2,27.5,11.3,-5.33,-9.56,-6.25,9.36,26.4,18.6,33.4,23.6,26.2,-6.62,-11.2,-14.4,1.73,12.1,13.3,29.5,18.5,-1.74,10.2,7.81,0,-28,33.8,-23.9,34,-17.8,35,17.5,33.4,-12.2,31.6,29.1,100,26.3,23.9,10.9,-2.35,-8.36,-22.2,5.4,38.6,0.442,11,-15.9,24.6,-66.6,-0.606,18.1,41.8,39.3,61,36.6,42.2,-10.2,16.9,-10.1,28.9,-23.3,2.33,-7.58,-3.59,-5.18,-12.6
