"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",23.2,17.1,26.3
"5% Non-Exceedance",36,27.4,23.9
"50% Non-Exceedance",97,86.4,10.9
"95% Non-Exceedance",298,305,-2.35
"99% Non-Exceedance",682,739,-8.36
"Sept. 10% Non-Exceedance",30.2,36.9,-22.2
