"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",109,25,30,42,47,77,92,91,67,47,35.9,31,25,144,192,197,169,131,96.9,70.6,54.1,51.7,42.8,68.2,95.7,16,22,16,22.7,16.6,22.9,17.3,25.9,20.2,34.2,19.1,1988,20,23,68,308,686,13.2,62.1,47,122,318,439,524,730,322,356,203,105,69,53,3780,1470,2090,900,1090,556,581,271,377,207,53.8142076502732
"Model",107,18.6,30.1,44,55.7,67.1,89.9,66.6,47,33.5,24.5,26,22,140,198,202,149,103,84.8,60.8,60.9,54.4,57.5,79.4,105,2.5,9.48,2.68,10.8,3.02,12.3,7,17.3,21.1,35.2,5.51,1988,8.81,15.7,70.2,291,650,22,62.1,52.4,120,186,430,560,569,316,238,143,104,80.1,75.6,2340,1250,1480,760,862,486,560,263,373,212,48.3988988864432
"Pct. Error",1.83,25.6,-0.333,-4.76,-18.5,12.9,2.28,26.8,29.9,28.7,31.8,16.1,12,2.78,-3.12,-2.54,11.8,21.4,12.5,13.9,-12.6,-5.22,-34.3,-16.4,-9.72,84.4,56.9,83.2,52.4,81.8,46.3,59.5,33.2,-4.46,-2.92,71.2,0,56,31.7,-3.24,5.52,5.25,-66.7,0,-11.5,1.64,41.5,2.05,-6.87,22.1,1.86,33.1,29.6,0.952,-16.1,-42.6,38.1,15,29.2,15.6,20.9,12.6,3.61,2.95,1.06,-2.42,10.1
