"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",2490,962,971,1030,1140,1340,1460,1370,1540,1170,1010,972,911,2850,3270,3900,3730,2750,2330,1660,1570,2170,1630,1970,2160,229,637,276,831,350,888,401,932,468,1180,497,2002,389,619,1480,7070,18800,362,1360,1440,4520,3390,8660,7710,10800,9690,5310,3060,2560,2380,1860,65600,29200,48800,25200,30100,15100,14600,6810,8240,4320,740.553424657534
"Model",2540,543,628,1230,1490,2120,2160,1320,1050,939,650,611,582,3170,3820,4570,3830,2630,2210,1360,1190,2010,1610,1920,2240,93.7,340,94.4,348,96.2,375,118,500,203,741,141,2002,145,354,1460,7520,18300,646,1470,1120,3930,3800,7060,5450,11200,8840,5000,2550,1640,1180,1070,82100,31400,51400,24400,29500,14400,14400,6540,9650,4650,572.437153055006
"Pct. Error",-2.01,43.6,35.3,-19.4,-30.7,-58.2,-47.9,3.65,31.8,19.7,35.6,37.1,36.1,-11.2,-16.8,-17.2,-2.68,4.36,5.15,18.1,24.2,7.37,1.23,2.54,-3.7,59.1,46.6,65.8,58.1,72.5,57.8,70.6,46.4,56.6,37.2,71.6,0,62.7,42.8,1.35,-6.36,2.66,-78.5,-8.09,22.2,13.1,-12.1,18.5,29.3,-3.7,8.77,5.84,16.7,35.9,50.4,42.5,-25.2,-7.53,-5.33,3.17,1.99,4.64,1.37,3.96,-17.1,-7.64,22.7
