"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",23,0.724,96.9
"5% Non-Exceedance",32,7.94,75.2
"50% Non-Exceedance",188,252,-34
"95% Non-Exceedance",1250,1160,7.2
"99% Non-Exceedance",2820,2940,-4.26
"Sept. 10% Non-Exceedance",2.43,27,-1010
