"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",377,391,-3.71
"Jan. Mean Flow",495,538,-8.69
"Feb. Mean Flow",728,735,-0.962
"Mar. Mean Flow",742,683,7.95
"Apr. Mean Flow",691,571,17.4
"May Mean Flow",505,479,5.15
"Jun. Mean Flow",295,291,1.36
"Jul. Mean Flow",193,197,-2.07
"Aug. Mean Flow",138,177,-28.3
"Sep. Mean Flow",88,140,-59.1
"Oct. Mean Flow",110,191,-73.6
"Nov. Mean Flow",199,279,-40.2
"Dec. Mean Flow",362,435,-20.2
